"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","VALUE","ACRES","REL_PERCENT","annual_dist_acres"
"195","All Fire","11552_13_14_15",0.001372,"North American Warm Desert Riparian Systems - Stringers",523,294,0,0.403368
"196","All Fire","11552_13_14_15",0.001372,"North American Warm Desert Riparian Systems - Stringers",1213,25,0,0.0343
"197","All Fire","11590_12_17",0.0027084,"Rocky Mountain Montane Riparian Systems",1109,6,0,0.0162504
"198","All Fire","11590_15",0.151441,"Rocky Mountain Montane Riparian Systems",1214,399,0,60.424959
"199","All Fire","11590_16_23_24_26",0.0166702,"Rocky Mountain Montane Riparian Systems",1043,1261293,3.7,21026.0065686
"200","All Fire","11590_16_23_24_26",0.0166702,"Rocky Mountain Montane Riparian Systems",1004,118452,0.4,1974.6185304
"201","All Fire","11590_16_23_24_26",0.0166702,"Rocky Mountain Montane Riparian Systems",1143,30346,0.1,505.8738892
"202","All Fire","11590_22",0.0162326,"Rocky Mountain Montane Riparian Systems",905,6429,0,104.3593854
"203","All Fire","11590_28",0.0160768,"Rocky Mountain Montane Riparian Systems",1178,135603,0.4,2180.0623104
"204","All Fire","11600_15_28",0.0163066,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1179,134,0,2.1850844
"205","All Fire","11600_16",0.0159262,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1005,692,0,11.0209304
"206","All Fire","11600_23",0.0165578,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1044,3905,0,64.658209
"207","All Fire","11660_22",0.0308542,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",907,523,0,16.1367466
"208","All Transitions","10110_16_23_24",0.0392986,"Rocky Mountain Aspen Forest and Woodland",1009,165617,0.5,6508.5162362
"209","All Transitions","10110_16_23_24",0.0392986,"Rocky Mountain Aspen Forest and Woodland",965,84265,0.2,3311.496529
"210","All Transitions","10110_16_23_24",0.0392986,"Rocky Mountain Aspen Forest and Woodland",1113,30,0,1.178958
"211","All Transitions","10110_22",0.0081886,"Rocky Mountain Aspen Forest and Woodland",879,5029,0,41.1804694
"212","All Transitions","10110_28",0.0261852,"Rocky Mountain Aspen Forest and Woodland",1146,6835,0,178.975842
"213","All Transitions","10120_16_27",0.0224142,"Rocky Mountain Bigtooth Maple Ravine Woodland",966,6990,0,156.675258
"214","All Transitions","10160_15_28",0.0266456,"Colorado Plateau Pinyon-Juniper Woodland",1147,607277,1.8,16181.2600312
"215","All Transitions","10160_15_28",0.0266456,"Colorado Plateau Pinyon-Juniper Woodland",1182,1265,0,33.706684
"216","All Transitions","10160_16_23_24_25",0.0246766,"Colorado Plateau Pinyon-Juniper Woodland",1010,5557216,16.5,137133.1963456
"217","All Transitions","10160_16_23_24_25",0.0246766,"Colorado Plateau Pinyon-Juniper Woodland",967,571369,1.7,14099.4442654
"218","All Transitions","10160_16_23_24_25",0.0246766,"Colorado Plateau Pinyon-Juniper Woodland",1114,65434,0.2,1614.6886444
"219","All Transitions","10160_17",0.02459,"Colorado Plateau Pinyon-Juniper Woodland",1080,238,0,5.85242
"220","All Transitions","10160_22",0.0148056,"Colorado Plateau Pinyon-Juniper Woodland",880,32161,0.1,476.1629016
"221","All Transitions","10190_13_14",0.0092714,"Great Basin Pinyon-Juniper Woodland",492,1,0,0.0092714
"222","All Transitions","10190_15",0.0092816,"Great Basin Pinyon-Juniper Woodland",1183,22,0,0.2041952
"223","All Transitions","10190_6_7_9_12_16_17_18_19",0.0044694,"Great Basin Pinyon-Juniper Woodland",968,25064,0.1,112.0210416
"224","All Transitions","10190_6_7_9_12_16_17_18_19",0.0044694,"Great Basin Pinyon-Juniper Woodland",1081,53,0,0.2368782
"225","All Transitions","10230_14_15_24_25",0.0542544,"Madrean Encinal",1115,189,0,10.2540816
"226","All Transitions","10230_14_15_24_25",0.0542544,"Madrean Encinal",1184,0,0,0
"227","All Transitions","10240_14_15_24",0.053263,"Madrean Lower Montane Pine-Oak Forest and Woodland",1116,19,0,1.011997
"228","All Transitions","10250_14_15_24_25_26",0.0272986,"Madrean Pinyon-Juniper Woodland",1186,6,0,0.1637916
"229","All Transitions","10490_16_22",0.0074902,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",881,6000,0,44.9412
"230","All Transitions","10490_16_22",0.0074902,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",969,14,0,0.1048628
"231","All Transitions","10490_19_20_21_23_28_29",0.0025256,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1011,584,0,1.4749504
"232","All Transitions","10490_19_20_21_23_28_29",0.0025256,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",1148,408,0,1.0304448
"233","All Transitions","10500_16_23_28",0.0194802,"Rocky Mountain Lodgepole Pine Forest",970,3086,0,60.1158972
"234","All Transitions","10500_16_23_28",0.0194802,"Rocky Mountain Lodgepole Pine Forest",1012,18,0,0.3506436
"235","All Transitions","10500_16_23_28",0.0194802,"Rocky Mountain Lodgepole Pine Forest",1149,24,0,0.4675248
"236","All Transitions","10510_15_16_17_22_23_24_25",0.1043282,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1013,380165,1.1,39661.930153
"237","All Transitions","10510_15_16_17_22_23_24_25",0.1043282,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",971,193020,0.6,20137.429164
"238","All Transitions","10510_15_16_17_22_23_24_25",0.1043282,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",883,566,0,59.0497612
"239","All Transitions","10510_15_16_17_22_23_24_25",0.1043282,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1118,1474,0,153.7797668
"240","All Transitions","10510_28",0.0619502,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1150,12195,0,755.482689
"241","All Transitions","10520_16_23_24",0.0568552,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",972,56426,0.2,3208.1115152
"242","All Transitions","10520_16_23_24",0.0568552,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1014,33485,0.1,1903.796372
"243","All Transitions","10520_16_23_24",0.0568552,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1119,1925,0,109.44626
"244","All Transitions","10520_28",0.0302776,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1151,2384,0,72.1817984
"245","All Transitions","10540_16_23_24",0.0693576,"Southern Rocky Mountain Ponderosa Pine Woodland",973,265253,0.8,18397.3114728
"246","All Transitions","10540_16_23_24",0.0693576,"Southern Rocky Mountain Ponderosa Pine Woodland",1015,285404,0.8,19794.9364704
"247","All Transitions","10540_16_23_24",0.0693576,"Southern Rocky Mountain Ponderosa Pine Woodland",1120,1711,0,118.6708536
"248","All Transitions","10540_17",0.080834,"Southern Rocky Mountain Ponderosa Pine Woodland",1085,1,0,0.080834
"249","All Transitions","10540_22",0.1095156,"Southern Rocky Mountain Ponderosa Pine Woodland",884,2497,0,273.4604532
"250","All Transitions","10540_28",0.052497,"Southern Rocky Mountain Ponderosa Pine Woodland",1152,52835,0.2,2773.678995
"251","All Transitions","10550_15_28",0.016136,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1153,52,0,0.839072
"252","All Transitions","10550_16_23_24",0.0093696,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",974,27240,0.1,255.227904
"253","All Transitions","10550_16_23_24",0.0093696,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1016,8848,0,82.9022208
"254","All Transitions","10550_16_23_24",0.0093696,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1121,77,0,0.7214592
"255","All Transitions","10550_21_22",0.0142684,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",885,887,0,12.6560708
"256","All Transitions","10560_15_28",0.0159924,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",1154,0,0,0
"257","All Transitions","10560_16_23",0.0094106,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",975,36,0,0.3387816
"258","All Transitions","10560_16_23",0.0094106,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",1017,76,0,0.7152056
"259","All Transitions","10570_12_16",0.0086826,"Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland",976,82,0,0.7119732
"260","All Transitions","10570_28",0.008567,"Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland",1155,18,0,0.154206
"261","All Transitions","10590_24_28",0.0215126,"Southern Rocky Mountain Pinyon-Juniper Woodland",1122,428,0,9.2073928
"262","All Transitions","10590_24_28",0.0215126,"Southern Rocky Mountain Pinyon-Juniper Woodland",1156,7672,0,165.0446672
"263","All Transitions","10610_22_27_28",0.0400196,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1157,4599,0,184.0501404
"264","All Transitions","10611_16_23_24",0.099704,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",977,41007,0.1,4088.561928
"265","All Transitions","10611_16_23_24",0.099704,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",1019,35639,0.1,3553.350856
"266","All Transitions","10611_16_23_24",0.099704,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",1123,379,0,37.787816
"267","All Transitions","10612_16_23",0.0334532,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - High Elevation",978,84158,0.2,2815.3544056
"268","All Transitions","10612_16_23",0.0334532,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - High Elevation",1020,10593,0,354.3697476
"269","All Transitions","10620_16_23",0.0189034,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",979,31269,0.1,591.0904146
"270","All Transitions","10620_16_23",0.0189034,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",1021,24042,0.1,454.4755428
"271","All Transitions","10620_22_28",0.0269806,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",888,6459,0,174.2676954
"272","All Transitions","10620_6_12_17_18",0.0172854,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",1088,4,0,0.0691416
"273","All Transitions","10640_15_16_17_23_24_27_28",0.0654792,"Colorado Plateau Mixed Low Sagebrush Shrubland",1022,419197,1.2,27448.6842024
"274","All Transitions","10640_15_16_17_23_24_27_28",0.0654792,"Colorado Plateau Mixed Low Sagebrush Shrubland",1124,243541,0.7,15946.8698472
"275","All Transitions","10640_15_16_17_23_24_27_28",0.0654792,"Colorado Plateau Mixed Low Sagebrush Shrubland",980,30393,0.1,1990.1093256
"276","All Transitions","10640_15_16_17_23_24_27_28",0.0654792,"Colorado Plateau Mixed Low Sagebrush Shrubland",1159,20743,0.1,1358.2350456
"277","All Transitions","10640_15_16_17_23_24_27_28",0.0654792,"Colorado Plateau Mixed Low Sagebrush Shrubland",403,1484,0,97.1711328
"278","All Transitions","10660_16_23_24",0.0099534,"Inter-Mountain Basins Mat Saltbush Shrubland",1023,1096791,3.2,10916.7995394
"279","All Transitions","10660_16_23_24",0.0099534,"Inter-Mountain Basins Mat Saltbush Shrubland",401,20960,0.1,208.623264
"280","All Transitions","10660_16_23_24",0.0099534,"Inter-Mountain Basins Mat Saltbush Shrubland",1125,32387,0.1,322.3607658
"281","All Transitions","10660_22",0.009987,"Inter-Mountain Basins Mat Saltbush Shrubland",889,427,0,4.264449
"282","All Transitions","10700_16",0.0138542,"Rocky Mountain Alpine Dwarf-Shrubland",981,234,0,3.2418828
"283","All Transitions","10720_22_29",0.003041,"Wyoming Basins Dwarf Sagebrush Shrubland and Steppe",890,3,0,0.009123
"284","All Transitions","10780_15",0.0034632,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",404,2759,0,9.5549688
"285","All Transitions","10780_16_23_24_25",0.0412126,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1024,1231405,3.6,50749.401703
"286","All Transitions","10780_16_23_24_25",0.0412126,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",1126,311195,0.9,12825.155057
"287","All Transitions","10780_16_23_24_25",0.0412126,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",982,13125,0,540.915375
"288","All Transitions","10790_6_9_10_12_16_17_18",0.0234962,"Great Basin Xeric Mixed Sagebrush Shrubland",983,11930,0,280.309666
